视频ID,帧序号,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面,身体平面与Y轴夹角_度_X轴为0向上为正_0到180,左髋X轴位移,右髋X轴位移,肩线中心X轴位移,左手X轴位移,肩线旋转减髋线旋转_度,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__合规,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超下限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超上限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__偏差,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__审判_0标准1轻微2异常,左髋X轴位移__合规,左髋X轴位移__超下限,左髋X轴位移__超上限,左髋X轴位移__偏差,左髋X轴位移__审判_0标准1轻微2异常,右髋X轴位移__合规,右髋X轴位移__超下限,右髋X轴位移__超上限,右髋X轴位移__偏差,右髋X轴位移__审判_0标准1轻微2异常,肩线中心X轴位移__合规,肩线中心X轴位移__超下限,肩线中心X轴位移__超上限,肩线中心X轴位移__偏差,肩线中心X轴位移__审判_0标准1轻微2异常,左手X轴位移__合规,左手X轴位移__超下限,左手X轴位移__超上限,左手X轴位移__偏差,左手X轴位移__审判_0标准1轻微2异常,肩线旋转减髋线旋转_度__合规,肩线旋转减髋线旋转_度__超下限,肩线旋转减髋线旋转_度__超上限,肩线旋转减髋线旋转_度__偏差,肩线旋转减髋线旋转_度__审判_0标准1轻微2异常,帧级加权偏差,帧级评分_0到100,异常指标数_帧级,轻微偏差指标数_帧级,帧级结论,帧级异常_连续过滤后,帧级结论_连续过滤后
1,190,-3.576908385174807,-0.3857565674412764,165.74938966755133,0.010474413633346558,0.012108951807022095,0.008371889591217041,-0.0634690523147583,-3.1911518177335307,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,191,-4.443982934369342,-1.0572404242728255,165.53320062953404,0.008872151374816895,0.013105452060699463,0.00841514766216278,-0.060748130083084106,-3.3867425100965165,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,192,-0.02980883188992921,-0.12544599904365067,165.21881765254807,0.012131422758102417,0.012742310762405396,0.006936550140380859,-0.06176865100860596,0.09563716715372146,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,193,2.449978673759789,1.0473655700153397,167.72791570612978,0.01646175980567932,0.012644290924072266,0.004818439483642578,-0.06203436851501465,1.4026131037444494,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,194,2.331983050758134,1.0319558452508215,164.9985793953106,0.016765713691711426,0.013077735900878906,0.0066141486167907715,-0.06222382187843323,1.3000272055073123,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,195,1.7513014034385408,0.9146538281611453,165.45028226320795,0.016774535179138184,0.01355046033859253,0.006297796964645386,-0.023085057735443115,0.8366475752773955,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,196,-2.3054833198810045,0.805906431681563,163.0263512952074,0.016756713390350342,0.013999491930007935,0.011470302939414978,-0.010986179113388062,-3.1113897515625677,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,197,-3.8473446945041307,-0.10695521473121865,163.79180387028055,0.015602827072143555,0.016104698181152344,0.01227201521396637,-0.01147991418838501,-3.740389479772912,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,198,-2.1763699025037226,-0.4145700750744151,162.3054019585783,0.01561284065246582,0.017180174589157104,0.012317746877670288,-0.00907987356185913,-1.7617998274293076,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,199,-2.122951694010025,-1.981374116155194,164.18340151076006,0.010755330324172974,0.017815828323364258,0.010770216584205627,-0.001070946455001831,-0.14157757785483094,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,200,-1.6828451024687372,-2.140411607708184,165.77953813722462,0.01004442572593689,0.01794573664665222,0.009931474924087524,0.008840382099151611,0.45756650523944686,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,201,-1.1844655793421277,-2.5690332881065454,164.28247240410855,0.009311437606811523,0.01907488703727722,0.008893325924873352,0.013168573379516602,1.3845677087644177,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,202,-0.5817713993652136,-3.171040588764935,162.709621672929,0.007734537124633789,0.01969626545906067,0.007094964385032654,0.007993310689926147,2.5892691893997215,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,203,-0.49072170826680306,-3.5994143717670934,155.03068080261153,0.007243216037750244,0.02075478434562683,0.005111575126647949,0.007613331079483032,3.1086926635002903,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,204,-1.656626272871731,-4.681974552694328,161.99875026779424,0.0038325488567352295,0.021027743816375732,0.0025254935026168823,0.0067136287689208984,3.0253482798225972,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,205,-2.264909791264737,-4.981242734460548,162.37718748789337,0.0036917030811309814,0.02149990200996399,0.0014919638633728027,0.0024424493312835693,2.716332943195811,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,206,-3.488488476740628,-6.903179088919544,166.50858778364523,-7.301568984985352e-05,0.023002833127975464,0.0010033249855041504,-0.03136172890663147,3.4146906121789162,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,207,-3.4418101393261575,-7.291855470710277,166.28623857407445,-0.0012350976467132568,0.02287229895591736,0.0013348162174224854,-0.03203657269477844,3.8500453313841194,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,208,-4.101027526888981,-7.644847507295092,165.50387883213764,-0.0014702379703521729,0.022966504096984863,0.0016370266675949097,-0.03708672523498535,3.543819980406111,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,209,-4.14183827892563,-7.435462734737961,163.34190143276857,-0.0014322400093078613,0.022751569747924805,0.0022337734699249268,-0.029919564723968506,3.2936244558123313,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,210,-4.769164770942681,-7.867455833775607,162.5997249799919,-0.0028100311756134033,0.022765934467315674,0.003393813967704773,-0.028239011764526367,3.098291062832926,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,211,-5.720089070204612,-8.798099520757917,162.90891859851303,-0.004526227712631226,0.023002654314041138,0.004758074879646301,-0.03232496976852417,3.0780104505533057,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,212,-5.6377417054585885,-8.386632758074299,163.4334352465304,-0.0036039352416992188,0.022969752550125122,0.004818975925445557,-0.04333704710006714,2.7488910526157104,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,213,-7.540737293151575,-8.93122084479774,165.53973919785489,-0.004481315612792969,0.022897928953170776,0.004856660962104797,-0.04779469966888428,1.3904835516461658,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,214,-12.63119806124849,-11.932110220268646,163.96941933685736,-0.004965752363204956,0.023858606815338135,0.007442280650138855,-0.042816996574401855,-0.6990878409798444,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,215,-15.380221573368356,-13.23295492060004,162.9209839884896,-0.0052988529205322266,0.02448403835296631,0.008982211351394653,-0.018995195627212524,-2.147266652768316,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,216,-16.206420688231695,-13.783161808406447,160.8775683903528,-0.006428331136703491,0.024533838033676147,0.009306088089942932,-0.022840917110443115,-2.423258879825248,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,217,-16.214582698312356,-14.448215503394568,159.83551421939845,-0.007062017917633057,0.024565458297729492,0.009503602981567383,-0.024198830127716064,-1.7663671949177875,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,218,-15.728247613217263,-14.136595327280641,161.69798872197538,-0.007079899311065674,0.024500876665115356,0.00930611789226532,-0.022343963384628296,-1.5916522859366218,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,219,-13.996411003805086,-13.766653115911494,161.4478591366537,-0.0071520209312438965,0.02438095211982727,0.009681910276412964,-0.01776742935180664,-0.22975788789359264,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,220,-13.077594843002453,-13.356056752543157,162.20215322459345,-0.00721248984336853,0.02421388030052185,0.010436251759529114,-0.01548507809638977,0.27846190954070416,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,221,-14.801351894117934,-13.98388478116388,157.70290211290674,-0.00745844841003418,0.024116337299346924,0.012183740735054016,-0.01721927523612976,-0.8174671129540538,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,222,-14.098264695232757,-14.076512625151974,158.6239897812555,-0.007462948560714722,0.023812472820281982,0.013205915689468384,-0.016590893268585205,-0.02175207008078317,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0,100.0,0,0,优秀,0,优秀
1,223,-15.833428655985221,-14.704334404277317,160.1692620680181,-0.008011698722839355,0.023601055145263672,0.01445123553276062,-0.01329869031906128,-1.1290942517079046,1,0,0,0.0,0,0,1,0,0.0021547405187661334,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.0003041986614728659,99.9695801338527,0,1,优秀,0,优秀
1,224,-21.521507774029807,-17.760222302009087,161.09390218592367,-0.008695989847183228,0.023474007844924927,0.015403345227241516,-0.0091458261013031,-3.7612854720207203,0,1,0,0.05484977784713961,1,0,1,0,0.06663178029615838,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.017150337620230303,98.28496623797697,0,2,优秀,0,优秀
1,225,-24.572484346578772,-19.65239857002854,159.06214357224346,-0.009574085474014282,0.02309367060661316,0.016010627150535583,-0.009144783020019531,-4.920085776550231,0,1,0,0.11527726152913634,1,0,1,0,0.10655534051231806,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.03131754381761709,96.86824561823829,0,2,优秀,0,优秀
1,226,-28.98756738861374,-21.862269813584657,158.76515563886474,-0.010216772556304932,0.02202591300010681,0.016880840063095093,-0.011289894580841064,-7.125297575029084,0,1,0,0.2027221671628543,1,0,1,0,0.15318203653066448,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.050245299344967354,94.97547006550326,0,2,优秀,0,优秀
1,227,-29.774981572481764,-22.53228710670511,159.16729236976616,-0.011534333229064941,0.021198898553848267,0.01803325116634369,-0.011713176965713501,-7.242694465776655,0,1,0,0.21831765162994918,1,0,1,0,0.16731892018144687,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.054442810138079445,94.55571898619206,0,2,优秀,0,优秀
1,228,-31.754509717308153,-21.157384018176142,159.16313404162509,-0.011773854494094849,0.021207869052886963,0.018800437450408936,-0.021037399768829346,-10.597125699132011,0,1,0,0.2575240833494868,1,0,1,0,0.13830945252560067,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.05588238153530647,94.41176184646936,0,2,优秀,0,优秀
1,229,-34.24567401570741,-22.544093017025116,157.94280399427788,-0.012180149555206299,0.02121773362159729,0.019278690218925476,-0.03961417078971863,-11.701580998682292,0,1,0,0.3068639541781009,1,0,1,0,0.16756801640970723,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.06697863114180821,93.30213688581918,0,2,优秀,0,优秀
1,230,-23.182881859131573,-20.995184587450634,158.38386097392694,-0.012617379426956177,0.0208301842212677,0.01986253261566162,-0.047275692224502563,-2.187697271680939,0,1,0,0.08775486676865345,1,0,1,0,0.13488716103561457,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.031431815690014304,96.85681843099857,0,2,优秀,0,优秀
1,231,-28.322854097300223,-20.937888507238,155.49001794953043,-0.01274976134300232,0.020912110805511475,0.020709767937660217,-0.04732522368431091,-7.384965590062222,0,1,0,0.18955689020679556,1,0,1,0,0.13367825489553636,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.04563319695562333,95.43668030443767,0,2,优秀,0,优秀
1,232,-27.45324706039195,-21.29554515442336,156.16868782322035,-0.013049960136413574,0.021115422248840332,0.021543368697166443,-0.04553341865539551,-6.15770190596859,0,1,0,0.17233349835733852,1,0,1,0,0.14122455326738953,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.044267019052902784,95.57329809470973,0,2,优秀,0,优秀
1,233,-30.05204492463678,-24.022836409839293,157.3348659595982,-0.013117045164108276,0.02137160301208496,0.022829294204711914,-0.047157227993011475,-6.029208514797485,0,1,0,0.22380515400602904,1,0,1,0,0.19876843990358126,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.026332786556723813,1,1,0,0,0.0,0,1,0,0,0.0,0,0.0627554234409713,93.72445765590287,0,3,优秀,0,优秀
1,234,-71.14336786025224,-37.40649482649493,155.0787512881911,-0.013043135404586792,0.02158495783805847,0.023330897092819214,-0.047599732875823975,-33.73687303375731,0,1,0,1.0376577638571363,2,0,1,0,0.48115401979944433,1,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.03720265994475379,1,1,0,0,0.0,0,0,1,0,1.0039317757203041,2,0.3723397775022407,62.76602224977593,2,2,不标准,1,不标准
1,235,-162.27758355998006,-131.3738440779276,155.86694525582286,-0.012999862432479858,0.021786361932754517,0.022758543491363525,-0.04666659235954285,-30.90373948205246,0,1,0,2.842657311089317,2,0,1,0,2.463797597778147,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.02479959902044058,1,1,0,0,0.0,0,0,1,0,0.8633162177112548,2,0.8841007732571797,11.589922674282027,3,1,不标准,1,不标准
1,236,-176.0304867986767,-162.1508973521613,158.783139693117,-0.012783855199813843,0.021792680025100708,0.019216805696487427,-0.04551568627357483,-13.879589446515382,0,1,0,3.1150465990025014,2,0,1,0,3.1131713165152175,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.018364748538083446,1,0.8820865496142084,11.79134503857916,2,1,不标准,1,不标准
1,237,-173.11440237015668,-158.73452565517468,155.1334159551089,-0.012763917446136475,0.022214025259017944,0.017484471201896667,-0.0465274453163147,-14.379876714982004,0,1,0,3.0572907821256448,2,0,1,0,3.041088327487883,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.04319526645628204,1,0.867553973874047,13.244602612595301,2,1,不标准,1,不标准
1,238,-171.79120363676688,-157.5728036930645,157.54440904275955,-0.012743502855300903,0.022526860237121582,0.016765236854553223,-0.04617232084274292,-14.218399943702394,0,1,0,3.0310835766723594,2,0,1,0,3.0165768284839936,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.03518076735675377,1,0.8591679392648709,14.08320607351291,2,1,不标准,1,不标准
1,239,-173.39144265278304,-162.2085125493124,156.69464232322312,-0.012677967548370361,0.022650092840194702,0.018107429146766663,-0.04562392830848694,-11.182930103470653,0,1,0,3.062777827587837,2,0,1,0,3.114386955793494,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8720703223597174,12.792967764028262,2,0,不标准,1,不标准
1,240,-174.88373374936975,-166.04453491739648,158.71945996496893,-0.012524813413619995,0.022613584995269775,0.019567206501960754,-0.04556119441986084,-8.839198831973277,0,1,0,3.0923340676124678,2,0,1,0,3.1953242725705615,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8876694127317217,11.233058726827828,2,0,不标准,1,不标准
1,241,-178.78387207728235,-168.024282879701,156.90687885564552,-0.011363983154296875,0.02146315574645996,0.022087469696998596,-0.03974577784538269,-10.759589197581363,0,1,0,3.169580004958546,2,0,1,0,3.237095532638533,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.010257244198091042,1,1,0,0,0.0,0,1,0,0,0.0,0,0.9056785752134806,9.43214247865194,2,1,不标准,1,不标准
1,242,-177.9799666259272,-167.9203647265608,158.03295486946055,-0.010884851217269897,0.021518170833587646,0.021476536989212036,-0.0396154522895813,-10.059601899366413,0,1,0,3.1536578953033256,2,0,1,0,3.234902934245579,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.901914470053963,9.808552994603703,2,0,不标准,1,不标准
1,243,-178.08525509849545,-168.43254985227532,158.03475393285322,-0.01019442081451416,0.0215032696723938,0.021594539284706116,-0.03813892602920532,-9.652705246220137,0,1,0,3.1557432333276374,2,0,1,0,3.2457096725256696,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9037345278851728,9.626547211482716,2,0,不标准,1,不标准
1,244,-177.56414985791363,-168.27461440359014,158.0889683493681,-0.010199308395385742,0.021511346101760864,0.02130134403705597,-0.037135422229766846,-9.289535454323499,0,1,0,3.1454222499726088,2,0,1,0,3.2423773479941667,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9018070020658977,9.81929979341023,2,0,不标准,1,不标准
1,245,-177.21186067897793,-167.8566681473814,158.27044772423298,-0.010194063186645508,0.021706372499465942,0.02125278115272522,-0.0367453396320343,-9.355192531596515,0,1,0,3.1384448287747473,2,0,1,0,3.233558982174405,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8995770086045861,10.042299139541388,2,0,不标准,1,不标准
1,246,-177.78450879788295,-168.4305647938692,157.2389517696986,-0.010005712509155273,0.021893620491027832,0.022152110934257507,-0.03509315848350525,-9.353944004013755,0,1,0,3.149786667703307,2,0,1,0,3.2456677892190515,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0116580376969109,1,1,0,0,0.0,0,1,0,0,0.0,0,0.9042592218827932,9.574077811720683,2,1,不标准,1,不标准
1,247,-177.90395099738294,-168.48142936039443,157.85078370998346,-0.00999411940574646,0.021901607513427734,0.020960792899131775,-0.034442126750946045,-9.422521636988506,0,1,0,3.1521523337087975,2,0,1,0,3.246740995039704,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9033731758233179,9.662682417668211,2,0,不标准,1,不标准
1,248,-177.9627623186281,-168.617358411215,157.87300772642917,-0.009997963905334473,0.021923750638961792,0.02031750977039337,-0.033847957849502563,-9.3454039074131,0,1,0,3.1533171476856845,2,0,1,0,3.2496090003821667,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9039425150213437,9.60574849786563,2,0,不标准,1,不标准
1,249,-176.00515145201004,-167.81739673782155,158.69216370237848,-0.01011165976524353,0.02227151393890381,0.016938388347625732,-0.035496413707733154,-8.187754714188486,0,1,0,3.114544808441062,2,0,1,0,3.232730383639038,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8960859094701318,10.391409052986821,2,0,不标准,1,不标准
1,250,-174.54569496716823,-167.31672185738765,159.23348190156142,-0.010480731725692749,0.022417932748794556,0.014510244131088257,-0.041101425886154175,-7.228973109780583,0,1,0,3.0856388890328765,2,0,1,0,3.2221665032672355,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8905137024423686,10.94862975576314,2,0,不标准,1,不标准
1,251,-172.52590812917887,-167.02151980204715,159.45568410387793,-0.011077344417572021,0.022575676441192627,0.011710956692695618,-0.0425163209438324,-5.504388327131721,0,1,0,3.0456350957255602,2,0,1,0,3.2159379519258446,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8839867831978454,11.60132168021546,2,0,不标准,1,不标准
